"mobId","mobname","moblevel","itemId","itemname","min","max","chance","Enchant"
"45590","監視者リーパー","76","830041","封印された傲慢の塔10階テレポートアミュレット","1","1","30","0"
"45590","監視者リーパー","76","3000028","するパスのこだわり","1","1","3000","0"
"45591","受領の所有者","70","8","ミスリル ダガー","1","1","2000","0"
"45591","受領の所有者","70","9","オリハルコン ダガー","1","1","500","0"
"45591","受領の所有者","70","107","クリムゾン ランス","1","1","3000","0"
"45591","受領の所有者","70","40013","ヘイスト ポーション","1","3","10000","0"
"45591","受領の所有者","70","40046","サファイア","1","1","15000","0"
"45591","受領の所有者","70","40077","古代の武器年金巻物","1","1","2000","0"
"45591","受領の所有者","70","40078","古代人の呪術スクロール","1","1","3000","0"
"45591","受領の所有者","70","40306","エヴァの遺産","1","1","1000","0"
"45591","受領の所有者","70","41152","精霊の水晶(ポルート ウォーター)","1","1","50","0"
"45591","受領の所有者","70","140129","祝福された古代の鎧魔法の巻物","1","1","500","0"
"45591","受領の所有者","70","140130","カルバスのスクロール","1","1","400","0"
"45591","受領の所有者","70","3000050","ピクシー木の歓迎箱","1","1","2000","0"
"45592","指令の所有者","70","8","ミスリル ダガー","1","1","2000","0"
"45592","指令の所有者","70","9","オリハルコン ダガー","1","1","500","0"
"45592","指令の所有者","70","107","クリムゾン ランス","1","1","3000","0"
"45592","指令の所有者","70","40013","ヘイスト ポーション","1","3","10000","0"
"45592","指令の所有者","70","40044","ダイアモンド","1","1","15000","0"
"45592","指令の所有者","70","40077","古代の武器年金巻物","1","1","2000","0"
"45592","指令の所有者","70","40078","古代人の呪術スクロール","1","1","3000","0"
"45592","指令の所有者","70","40249","精霊の水晶(アース バインド)","1","1","50","0"
"45592","指令の所有者","70","40304","マーブルの遺産","1","1","1000","0"
"45592","指令の所有者","70","140129","祝福された古代の鎧魔法の巻物","1","1","500","0"
"45592","指令の所有者","70","140130","カルバスのスクロール","1","1","400","0"
"45592","指令の所有者","70","3000050","ピクシー木の歓迎箱","1","1","2000","0"
"45593","風鈴の所有者","70","8","ミスリル ダガー","1","1","2000","0"
"45593","風鈴の所有者","70","9","オリハルコン ダガー","1","1","500","0"
"45593","風鈴の所有者","70","107","クリムゾン ランス","1","1","3000","0"
"45593","風鈴の所有者","70","40013","ヘイスト ポーション","1","3","10000","0"
"45593","風鈴の所有者","70","40047","エメラルド","1","1","15000","0"
"45593","風鈴の所有者","70","40077","古代の武器年金巻物","1","1","2000","0"
"45593","風鈴の所有者","70","40078","古代人の呪術スクロール","1","1","3000","0"
"45593","風鈴の所有者","70","40307","サイハの遺産","1","1","1000","0"
"45593","風鈴の所有者","70","41153","精霊の水晶(ストライカー ゲイル)","1","1","150","0"
"45593","風鈴の所有者","70","140129","祝福された古代の鎧魔法の巻物","1","1","500","0"
"45593","風鈴の所有者","70","140130","カルバスのスクロール","1","1","400","0"
"45593","風鈴の所有者","70","3000050","ピクシー木の歓迎箱","1","1","2000","0"
"45594","ファイアー主人","70","8","ミスリル ダガー","1","1","2000","0"
"45594","ファイアー主人","70","9","オリハルコン ダガー","1","1","500","0"
"45594","ファイアー主人","70","107","クリムゾン ランス","1","1","3000","0"
"45594","ファイアー主人","70","40013","ヘイスト ポーション","1","3","10000","0"
"45594","ファイアー主人","70","40045","ルビー","1","1","15000","0"
"45594","ファイアー主人","70","40077","古代の武器年金巻物","1","1","2000","0"
"45594","ファイアー主人","70","40078","古代人の呪術スクロール","1","1","3000","0"
"45594","ファイアー主人","70","40305","ファアグリオの遺産","1","1","1000","0"
"45594","ファイアー主人","70","41149","\aE精霊の水晶(ソウル オブ フレイム)","1","1","70","0"
"45594","ファイアー主人","70","140129","祝福された古代の鎧魔法の巻物","1","1","500","0"
"45594","ファイアー主人","70","140130","カルバスのスクロール","1","1","400","0"
"45594","ファイアー主人","70","3000050","ピクシー木の歓迎箱","1","1","2000","0"
"45595","アイリス","55","20187","パワー グローブ ","1","1","1500","0"
"45595","アイリス","55","20246","マイナー 腕力のアミュレット","1","1","8000","0"
"45595","アイリス","55","20264","腕力のアミュレット ","1","1","10000","0"
"45595","アイリス","55","40087","武器強化スクロール","1","1","4000","0"
"45595","アイリス","55","49080","アイリスの魂","1","1","300000","0"
"45595","アイリス","55","210034","ドラゴンナイトの書板(覚醒[ヴァラカス])","1","1","1000","0"
"45596","ヤヒの近衛兵","55","40014","ブレイブ ポーション","1","1","1000","0"
"45596","ヤヒの近衛兵","55","40015","魔力回復 ポーション","1","1","1000","0"
"45596","ヤヒの近衛兵","55","40443","ブラックミスリル","1","1","5000","0"
"45596","ヤヒの近衛兵","55","40444","ブラックミスリルの原石","1","1","5000","0"
"45596","ヤヒの近衛兵","55","40524","黒い血痕","1","1","3000","0"
"45596","ヤヒの近衛兵","55","40678","ソウルクリスタルの欠片","1","2","30000","0"
"45597","死の司祭","55","40014","ブレイブ ポーション","1","1","1000","0"
"45597","死の司祭","55","40015","魔力回復 ポーション","1","1","1000","0"
"45597","死の司祭","55","40443","ブラックミスリル","1","1","5000","0"
"45597","死の司祭","55","40444","ブラックミスリルの原石","1","1","5000","0"
"45597","死の司祭","55","40524","黒い血痕","1","1","3000","0"
"45597","死の司祭","55","40678","ソウルクリスタルの欠片","1","2","10000","0"
"45598","死の司祭","55","40014","ブレイブ ポーション","1","1","1000","0"
"45598","死の司祭","55","40015","魔力回復 ポーション","1","1","1000","0"
"45598","死の司祭","55","40443","ブラックミスリル","1","1","5000","0"
"45598","死の司祭","55","40444","ブラックミスリルの原石","1","1","5000","0"
"45598","死の司祭","55","40524","黒い血痕","1","1","3000","0"
"45598","死の司祭","55","40678","ソウルクリスタルの欠片","1","2","10000","0"
"45599","混沌の司祭","55","40014","ブレイブ ポーション","1","1","1000","0"
"45599","混沌の司祭","55","40015","魔力回復 ポーション","1","1","1000","0"
"45599","混沌の司祭","55","40443","ブラックミスリル","1","1","5000","0"
"45599","混沌の司祭","55","40444","ブラックミスリルの原石","1","1","5000","0"
"45599","混沌の司祭","55","40524","黒い血痕","1","1","3000","0"
"45599","混沌の司祭","55","40678","ソウルクリスタルの欠片","1","2","10000","0"
"45600","ブラックナイト チーフ カーツ","88","15","魔力を失ったカーツ ソード","1","1","200","0"
"45600","ブラックナイト チーフ カーツ","88","20041","カーツ ヘルム ","1","1","1000","0"
"45600","ブラックナイト チーフ カーツ","88","20150","カーツ アーマー ","1","1","1000","0"
"45600","ブラックナイト チーフ カーツ","88","20184","カーツ グローブ ","1","1","1000","0"
"45600","ブラックナイト チーフ カーツ","88","20214","カーツ ブーツ ","1","1","1000","0"
"45600","ブラックナイト チーフ カーツ","88","22263","反逆者の盾","1","1","1000","0"
"45600","ブラックナイト チーフ カーツ","88","22358","知識のリング ","1","1","0","0"
"45600","ブラックナイト チーフ カーツ","88","31029","元気を失った反逆者の盾","1","1","3000","0"
"45600","ブラックナイト チーフ カーツ","88","31066","元気を失った指揮官の投球","1","1","1000","0"
"45600","ブラックナイト チーフ カーツ","88","31068","元気を失ったカーツの鎧","1","1","3000","0"
"45600","ブラックナイト チーフ カーツ","88","31069","元気を失ったカーツの剣","1","1","3000","0"
"45600","ブラックナイト チーフ カーツ","88","31070","元気を失ったカーツのブーツ","1","1","3000","0"
"45600","ブラックナイト チーフ カーツ","88","31071","元気を失ったカーツの手袋","1","1","3000","0"
"45600","ブラックナイト チーフ カーツ","88","31072","元気を失ったカーツヘルム","1","1","3000","0"
"45600","ブラックナイト チーフ カーツ","88","40074","防具強化スクロール","1","2","30000","0"
"45600","ブラックナイト チーフ カーツ","88","40087","武器強化スクロール","1","2","20000","0"
"45600","ブラックナイト チーフ カーツ","88","40308","アデナ","3000","5000","1000000","0"
"45600","ブラックナイト チーフ カーツ","88","140074","防具強化スクロール","1","1","20000","0"
"45600","ブラックナイト チーフ カーツ","88","140087","武器強化スクロール","1","1","10000","0"
"45600","ブラックナイト チーフ カーツ","88","240074","防具強化スクロール","1","1","20000","0"
"45600","ブラックナイト チーフ カーツ","88","240087","武器強化スクロール","1","1","10000","0"
"45600","ブラックナイト チーフ カーツ","88","820018","ピュア エリクサー","1","1","1000","0"
