"id","location","count","npc_templateid","group_id","locx","locy","randomx","randomy","locx1","locy1","locx2","locy2","heading","min_respawn_delay","max_respawn_delay","mapid","respawn_screen","movement_distance","rest","near_spawn"
"4284","Giant Skeleton Marksman","1","7000089","0","33299","32395","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4286","Skeleton Marksman","1","45270","0","33321","32398","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4288","Giant Skeleton Marksman","1","7000089","0","33305","32378","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4290","Black Elder","1","45545","0","33292","32371","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4292","Skeleton Marksman","1","45270","0","33312","32360","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4294","Giant Skeleton Marksman","1","7000089","0","33336","32366","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4296","Giant Skeleton Marksman","1","7000089","0","33350","32352","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4298","Black Elder","1","45545","0","33371","32348","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4300","Giant Skeleton Marksman","1","7000089","0","33364","32332","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4302","Skeleton Marksman","1","45270","0","33351","32331","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4304","Giant Skeleton Marksman","1","7000089","0","33386","32331","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4306","Black Elder","0","45545","0","33403","32343","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4308","Skeleton Marksman","1","45270","0","33376","32307","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4310","Giant Skeleton Marksman","1","7000089","0","33342","32318","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4312","Giant Skeleton Marksman","1","7000089","0","33316","32297","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4314","Black Elder","0","45545","0","33325","32311","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4316","Giant Skeleton Marksman","1","7000089","0","33349","32323","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4318","Skeleton Marksman","1","45270","0","33365","32293","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4320","Giant Skeleton Marksman","1","7000089","0","33362","32298","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4322","Black Elder","1","45545","0","33403","32277","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4324","Skeleton Marksman","1","45270","0","33427","32285","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4326","Skeleton Marksman","1","45270","0","33437","32316","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4328","Skeleton Marksman","1","45270","0","33449","32333","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4330","Black Elder","1","45545","0","33447","32303","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4332","Skeleton Marksman","1","45270","0","33447","32268","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4334","Skeleton Marksman","1","45270","0","33429","32260","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4336","Skeleton Marksman","1","45270","0","33413","32251","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4338","Black Elder","0","45545","0","33388","32248","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4340","Giant Skeleton Marksman","1","7000089","0","33384","32232","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4342","Giant Skeleton Marksman","1","7000089","0","33366","32259","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4344","Giant Skeleton Marksman","1","7000089","0","33438","32354","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4346","Black Elder","0","45545","0","33434","32376","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4348","Skeleton Marksman","1","45270","0","33412","32357","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4350","Giant Skeleton Marksman","1","7000089","0","33405","32383","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4352","Skeleton Marksman","1","45270","0","33380","32397","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4354","Black Elder","1","45545","0","33405","32412","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4356","Giant Skeleton Marksman","0","7000089","0","33372","32421","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4358","Giant Skeleton Marksman","1","7000089","0","33367","32441","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4360","Giant Skeleton Marksman","1","7000089","0","33347","32435","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4362","Black Elder","1","45545","0","33343","32441","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4364","Giant Skeleton Marksman","1","7000089","0","33319","32415","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4366","Giant Skeleton Marksman","1","7000089","0","33236","32422","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4368","Giant Skeleton Marksman","0","7000089","0","33264","32375","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4370","Black Elder","0","45545","0","33272","32366","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4372","Giant Skeleton Marksman","0","7000089","0","33297","32331","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4374","Giant Skeleton Marksman","0","7000089","0","33388","32373","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4376","Giant Skeleton Marksman","0","7000089","0","33366","32366","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4378","Black Elder","1","45545","0","33356","32400","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4380","Giant Skeleton Marksman","1","7000089","0","33360","32410","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4382","Giant Skeleton Marksman","0","7000089","0","33342","32456","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4384","Skeleton Marksman","1","45270","0","33358","32465","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4386","Black Elder","1","45545","0","33374","32464","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4388","Skeleton Marksman","1","45270","0","33390","32475","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4398","Abyss Turtle Dragon","1","45422","0","32785","32975","5","5","0","0","0","0","0","80","160","420","0","0","0","0"
"4399","Rubberbone Archer","0","45274","0","32804","32751","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4400","Rubberbone Archer","1","45274","0","32790","32751","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4401","Rubberbone Archer","0","45274","0","32766","32755","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4402","Rubberbone Archer","1","45274","0","32745","32771","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4403","Rubberbone Archer","0","45274","0","32736","32773","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4404","Rubberbone Archer","1","45274","0","32750","32779","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4405","Rubberbone Archer","0","45274","0","32759","32839","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4406","Rubberbone Archer","1","45274","0","32787","32830","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4407","Rubberbone Archer","0","45274","0","32776","32823","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4408","Rubberbone Archer","1","45274","0","32813","32839","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4409","Rubberbone Archer","0","45274","0","32834","32832","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4410","Rubberbone Archer","1","45274","0","32863","32788","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4411","Rubberbone Archer","0","45274","0","32858","32824","2","2","0","0","0","0","0","60","120","442","0","0","0","0"
"4412","Rubberbone Archer","1","45274","0","32855","32802","2","2","0","0","0","0","0","60","120","443","0","0","0","0"
"4413","Rubberbone Archer","0","45274","0","32844","32809","2","2","0","0","0","0","0","60","120","443","0","0","0","0"
"4414","Rubberbone Archer","1","45274","0","32836","32809","2","2","0","0","0","0","0","60","120","443","0","0","0","0"
"4415","Rubberbone Archer","0","45274","0","32845","32731","2","2","0","0","0","0","0","60","120","443","0","0","0","0"
"4416","Rubberbone Archer","1","45274","0","32804","32761","2","2","0","0","0","0","0","60","120","443","0","0","0","0"
"4417","Rubberbone Archer","0","45274","0","32809","32765","2","2","0","0","0","0","0","60","120","443","0","0","0","0"
"4418","Rubberbone Archer","0","45274","0","32657","33193","6","6","0","0","0","0","0","60","120","443","0","0","0","0"
"4419","Rubberbone Archer","0","45274","0","32635","33186","6","6","0","0","0","0","0","60","120","443","0","0","0","0"
"4420","Rubberbone Archer","0","45274","0","32686","33193","6","6","0","0","0","0","0","60","120","443","0","0","0","0"
"4421","Rubberbone Archer","0","45274","0","32834","32835","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4422","Rubberbone Archer","1","45274","0","32819","32831","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4423","Rubberbone Archer","0","45274","0","32771","32785","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4424","Rubberbone Archer","1","45274","0","32763","32797","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4425","Rubberbone Archer","0","45274","0","32779","32814","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4426","Rubberbone Archer","1","45274","0","32739","32835","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4427","Rubberbone Archer","0","45274","0","32749","32834","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4428","Rubberbone Archer","1","45274","0","32753","32844","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4429","Rubberbone Archer","0","45274","0","32776","32863","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4430","Rubberbone Archer","1","45274","0","32753","32846","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4431","Rubberbone Archer","0","45274","0","32752","32782","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4432","Rubberbone Archer","1","45274","0","32827","32776","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4433","Rubberbone Archer","0","45274","0","32799","32817","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4434","Rubberbone Archer","1","45274","0","32802","32825","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4435","Rubberbone Archer","0","45274","0","32816","32857","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4436","Rubberbone Archer","1","45274","0","32837","32869","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4437","Rubberbone Archer","0","45274","0","32842","32850","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4438","Rubberbone Archer","1","45274","0","32844","32847","3","3","0","0","0","0","0","60","120","443","0","0","0","0"
"4448","Bandit","1","45276","0","33865","32669","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4449","Bandit","0","45276","0","33903","32749","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4450","Bandit","1","45276","0","33844","32760","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4451","Bandit","0","45276","0","33795","32688","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4452","Bandit","1","45276","0","33774","32710","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4453","Bandit","0","45276","0","33788","32739","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4454","Bandit","1","45276","0","33831","32753","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4456","Giant Ogre","1","7000091","0","33324","32331","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4458","Ogre","1","45362","0","33325","32300","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4460","Ogre","1","45278","0","32712","32941","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4462","Ogre","1","45278","0","32754","32912","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4464","Ogre","1","45362","0","33314","32437","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4466","Ogre","1","45362","0","33294","32441","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4468","Ogre","1","45362","0","33267","32431","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4470","Ogre","1","45362","0","33309","32409","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4472","Giant Ogre","1","7000091","0","33333","32366","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4474","Giant Ogre","1","7000091","0","33355","32332","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4476","Giant Ogre","1","7000091","0","33400","32367","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4478","Giant Ogre","1","7000091","0","33364","32385","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4480","Giant Ogre","1","7000091","0","33385","32328","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4482","Giant Ogre","1","7000091","0","33347","32297","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4484","Giant Ogre","1","7000091","0","33379","32397","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4486","Ogre","1","45362","0","33346","32433","4","4","0","0","0","0","0","60","120","4","0","100","0","0"
"4488","Ogre","1","45278","0","32567","32221","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4490","Ogre","1","45278","0","32649","32313","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4492","Ogre","1","45278","0","33179","33096","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4494","Ogre","1","45278","0","33226","33075","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4496","Ogre","1","45278","0","33228","33032","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4498","Ogre","1","45278","0","33184","33055","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4500","Ogre","1","45278","0","33179","33038","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4502","Ogre","1","45278","0","33154","33017","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"4504","Ogre","1","45278","0","33147","33049","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
