"item_id","name","type","acctype","grade","material","weight","invgfx","grdgfx","itemdesc_id","ac","safenchant","use_royal","use_knight","use_mage","use_elf","use_darkelf","use_dragonknight","use_blackwizard","use_warrior","add_str","add_con","add_dex","add_int","add_wis","add_cha","add_hp","add_mp","add_hpr","add_mpr","add_sp","min_lvl","max_lvl","m_def","haste_item","damage_reduction","weight_reduction","hit_rate","dmg_rate","bow_hit_rate","bow_dmg_rate","bless","trade","cant_delete","max_use_time","defense_water","defense_wind","defense_fire","defense_earth","regist_stun","regist_stone","regist_sleep","regist_freeze","regist_sustain","regist_blind","regist_DESPERADO","PVPcalcPcDefense","PVPweaponTotalDamage","MainId","MainId2","MainId3","Set_Id","Magic_name","ignore_reduction_by_armor"
"20288","Teleport Control Ring","ring","9","0","gold","3000","1194","3165","64","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20289","Abyss Ring","ring","9","1","platinum","3000","1637","4120","1292","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0",,"0"
"20290","Yahi's Ring","ring","9","0","bone","1000","2010","5060","1721","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20131","0","0","42",,"0"
"20291","Nutritious Ring","ring","0","-1","gold","1000","1615","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20262","0","0","149",,"0"
"20293","Cursed Diamond Ring","ring","0","-1","gold","1000","1776","4351","1495","0","0","1","1","1","1","1","1","1","1","0","-1","0","0","-1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20294","Cursed Ruby Ring","ring","9","0","gold","1000","1770","4348","1492","2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20295","Cursed Sapphire Ring","ring","0","-1","gold","1000","1772","4349","1493","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-10","-10","-10","-10","0","5","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20296","Cursed Emerald Ring","ring","0","-1","gold","1000","1774","4350","1494","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","25","0","0","0","0","0","0","-10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20297","Seal of Mental Strength","ring","9","2","silver","1000","1548","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20298","Zenith ring","ring","9","1","gold","3000","1037","2880","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20299","The Price of Death","ring","9","1","gemstone","1000","1496","3718","1185","-1","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2","-2","0","48","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20300","Earth Ring","ring","9","1","gold","3000","627","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20301","Seal of Stamina","ring","9","2","copper","1000","1549","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20302","Wind Ring","ring","9","1","gold","3000","630","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20303","Magic Resist Ring","ring","9","2","gold","3000","625","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20304","Fire Ring","ring","9","1","gold","3000","628","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20305","Saiha's Ring","ring","0","-1","gold","1000","87","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20306","Minor Body Belt","belt","10","1","leather","50000","631","1165","502","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","30","0","0","0","0","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20307","Minor Soul Belt","belt","10","1","leather","50000","633","1165","504","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","15","15","0","0","0","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20308","Minor Mind Belt","belt","10","1","leather","50000","632","1165","503","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","30","0","0","0","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20309","Shining Body Belt","belt","10","0","leather","50000","1168","3119","936","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","50","0","1","0","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20310","Shining Soul Belt","belt","10","0","leather","50000","1170","3121","938","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","20","20","1","1","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20311","Shining Mind Belt","belt","10","0","leather","50000","1169","3120","937","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","50","0","1","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20312","Body Belt","belt","10","0","leather","50000","634","1165","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","50","0","0","0","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20313","dark belt","belt","10","0","cloth","40000","1916","4977","0","-1","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20314","Ancient Giant's Ring","belt","10","0","gold","50000","981","15447","0","-2","0","1","1","1","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20315","Nutritious Belt","belt","0","-1","gold","50000","1009","1165","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20316","Soul Belt","belt","10","0","leather","50000","636","1165","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","25","25","0","0","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20317","Auger Belt","belt","10","1","leather","50000","697","1165","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20318","Brave Belt","belt","10","1","leather","50000","1009","1165","770","-1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","30","0","0","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20319","Mind Belt","belt","10","0","leather","50000","635","1165","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","50","0","0","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20320","Titan Belt","belt","10","0","leather","50000","698","1165","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1500","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20321","Troll Belt","belt","10","2","leather","50000","699","1165","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20322","Leather jacket","armor","0","-1","leather","30000","1196","3167","0","-1","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20342","Death Robe","cloak","0","-1","cloth","100000","1515","13","0","0","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20343","Rabbit Cap","helm","0","-1","leather","5000","1866","4688","0","0","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20345","High Cory's Choker","amulet","0","-1","iron","5000","2024","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20346","High Raccoon Choker","amulet","0","-1","iron","5000","2023","21","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20347","Hakama","cloak","0","-1","cloth","5000","517","1493","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20348","visiting clothes","cloak","0","-1","cloth","5000","519","1495","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20349","Amulet of the Upper Eden","amulet","0","-1","gemstone","0","1517","8","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20350","Snowman Necklace","amulet","0","-1","platinum","0","1184","8","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20351","Snowman's Ginseng","helm","0","-1","vegetation","5000","25","67","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20352","Snowman socks","boots","0","-1","cloth","5000","303","25","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20353","Cathar Armor","armor","0","-1","mithril","200000","1793","4411","0","-6","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20354","Holy Warrior Boots","boots","0","-1","mithril","30000","1794","4412","0","-2","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20355","Holy Warrior's Gloves","glove","0","-1","mithril","20000","1796","4414","0","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20356","Cathar Helm","helm","0","-1","mithril","30000","1797","4415","0","-1","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20357","Cathar Shield","shield","0","-1","mithril","50000","1798","4416","0","-1","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20358","Slave Amulet","amulet","8","1","bone","10000","2217","5538","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20359","Amulet of Promise","amulet","8","0","bone","10000","2218","5539","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20360","Amulet of Liberation","amulet","8","0","bone","10000","2219","5540","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","25","50","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20361","Hound Amulet","amulet","8","0","bone","10000","2220","5541","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20362","Demon Amulet","amulet","8","0","bone","10000","2221","5542","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","60","50","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20363","Amulet of the Warrior","amulet","8","0","bone","10000","2222","5543","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","70","50","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20364","Shogun's Amulet","amulet","8","0","bone","10000","2223","5544","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","80","50","3","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20365","Great General's Amulet","amulet","8","0","bone","10000","2224","5545","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","100","50","4","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20366","Monarch's Scale Mail","armor","0","-1","dragonscale","150000","901","3840","0","-12","-1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20367","Warrior's Plate Mail","armor","0","-1","iron","250000","899","9","0","-13","-1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"20368","Elven Leather Armor","armor","0","-1","leather","150000","898","9","0","-12","-1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
