"item_id","name"
"5","Elven Dagger"
"6","Rastabud Dagger"
"7","Initiate's Dagger"
"8","Mithril Dagger"
"9","Orichalcum Dagger"
"10","Rastabud Blade"
"11","Crystal Short Sword"
"12","\aH Wind Blade Dagger"
"13","Finger of Death"
"14","Claws of Chaos"
"15","Kurt Sword, who lost his magical powers"
"16","Revenge Sword"
"17","Sealed Ancient Great Sword"
"18","Sealed Ancient Sword"
"19","Longsword blade"
"20","Orichalcum Sword Blade"
"21","Orcish Sword"
"22","Mail Breaker"
"23","Broadsword"
"24","Short Sword"
"25","Silver Sword"
"26","Dowavish Sword"
"27","Scimitar"
"28","Elven Sword"
"29","Silver Long Sword"
"30","Red Knight Sword"
"31","Sword"
"32","Gradius"
"33","Sword of Honor"
"34","Red Desire Dagger"
"35","Initiate's Sword"
"36","Illusion Sword"
"37","Damascus Sword"
"38","Rastabud Long Sword"
"39","Cutlass"
"40","Blood Greatsword"
"41","sword"
"42","Rapier"
"43","Shamshir"
"44","Ancient Dark Elf Sword"
"45","Porce's Sword"
"46","Dagger of Life"
"47","Silence Sword"
"48","Two-Handed Sword of the Initiate"
"49","General Sword"
"50","Flame Sword"
"51","Golden Stick"
"52","Two-handed sword"
"53","Lizardman Great Sword"
"54","Kurtz Sword"
"55","Dark Sword"
"56","Death Blade"
"57","Tsurugi"
"58","Death Knight Flame Blade"
"59","Knightvald's Sword (old model)"
"60","Doom Blade"
"61","\aH True Underworld Execution Sword"
"62","General Greatsword"
"63","Evil Sword"
"64","Greatsword"
"65","Heaven Sword"
"66","Dragon Slayer"
"67","Ancient Greatsword"
"68","Ancient Sword"
"69","Bronze Dual Blade"
"70","Gimlet Dual Blade"
"71","Steel Dual Blade"
"72","Shade Dual Blade"
"73","Initiate's Dual Blades"
"74","Silver Dual Blade"
"75","Dark Dual Blades"
"76","Rondo Dual Blade"
"77","Short Dual Blade"
"78","Assassin King's Dual Blades"
"79","Abyss Dual Blades"
"80","Damascus Dual Blade"
"81","Blinds Dual Blade"
"82","Rastabud Dual Blade"
"83","Diado Dual Blade"
"84","Darkness Dual Blade"
"85","Evil Dual Blades"
"86","Red Shadow Dual Blade"
"87","Mysterious Spear"
"88","Bread corner"
"89","Mithril Horn"
"90","Bardiche"
"91","Orcish Spear"
"92","Birgisalme"
"93","Trident"
"94","Partisan"
"95","Lance"
"96","spear"
"97","Gisarme"
"98","Grave"
"99","Elven Spear"
"100","Orichalcum Horn"
"101","Rastabud Spear"
"102","Lucerne Hammer"
"103","Halberd"
"104","Fochard"
"105","Initiate's Spear"
"106","Bec de Corbin"
"107","Crimson Lance"
"108","Demon Staff that has lost its magical powers"
"109","Baphomet Staff that has lost its magical powers"
"110","Byleth's Staff, which has lost its magical powers"
"111","Magical Ice Queen Staff"
"112","Elven Sword"
"113","Elven Sword: Agility"
"114","Seal of Majesty"
"115","Crystal Staff"
"116","Black Wizard Staff"
"117","Lyre Wand"
"118","Jet Black Crystal Ball"
"119","Demon Staff"
"120","Novice staff"
"121","Ice Queen Staff"
"122","Rastabud Staff"
"123","Byleth Staff"
"124","Baphomet Staff"
"125","Sorcery Staff"
"126","Mana Staff"
"127","Iron Mana Staff"
"128","Oak Staff"
"129","Mage Staff"
"130","Red Crystal Staff"
"131","Force Staff"
"132","Bishop's Staff"
"133","Ancient Wisdom"
"134","\aH modified crystal rod"
"135","Mysterious Axe"
"136","Axe"
"137","Atam"
"138","club"
"139","Flail"
"140","Mace"
"141","Warhammer"
"142","Silver Axe"
"143","Battle Axe"
"144","Dowavish Axe"
"145","Berserker Axe"
"146","Morning Star"
"147","Initiate's Axe"
"148","Great Axe"
"149","Minotaur Axe"
"150","Heaven Mace"
"151","Demon Axe"
"152","Bronze Crow"
"153","Steel Claw"
"154","Shade Crow"
"155","Crow the Demon King"
"156","Initiate Crow"
"157","Silver Crow"
"158","Dark Crow"
"159","Short Claw"
"160","Beast King Crow"
"161","Damascus Crow"
"162","Blind Crow"
"163","Barranca Crow"
"164","Darkness Crow"
"165","Evil Claw"
"166","Hated Crow"
"167","Sealed Ancient Bowgun"
"168","Dark Crossbow"
"169","Hunter Bow"
"170","Elven Bow"
"171","Orcish Bow"
"172","Bow"
"173","Short Bow"
"174","Initiate's Crossbow"
"175","Initiate's Bow"
"176","Rastabud Bow"
"177","Blind Crossbow"
"178","Silenced Crossbow"
"179","Ancient Elven Bowgun"
"180","Crossbow"
"181","Longbow"
"182","Ancient Bowgun"
"183","Illusion Bow"
"184","Flame Bow"
"185","Evil Crossbow"
"186","Diad Crossbow"
"187","Rastabud Crossbow"
"188","Rastabud Heavy Crossbow"
"189","Darkness Crossbow"
"190","Saiha's Bow"
"191","Angel Slayer"
"192","Ancient Bow"
"193","Gauntlets"
"194","True Gauntlet"
"195","Cursed Sword of Dantes"
"196","Balrog's Two-Handed Sword"
"197","Balrog's Two-Handed Sword"
"198","Balrog's Two-Handed Sword"
"199","Balrog's Two-Handed Sword"
"200","Balrog's Two-Handed Sword"
"201","Balrog's Two-Handed Sword"
"202","Balrog's Two-Handed Sword"
"203","Balrog's Two-Handed Sword"
"204","Crimson Crossbow"
"205","Luna Long Bow"
"206","Dark Elf Apprentice Sword"
"207","Crow of Purgatory"
"208","Elven Sword: Magic"
"209","Elven Sword: Vitality"
"210","Shebain's Spear"
"211","Unicorn Horn"
"212","Sea God's Trident"
"213","\aH Guiltas Staff"
"214","Elven Bow of %i"
"215","Elven Bow: Agility"
"216","Elven Apprentice Bow"
"217","\aHGiltas Sword"
"218","Angus' Mace"
"219","Marble Axe"
"220","Wizard's Apprentice Staff"
"223","Mysterious Staff"
"224","Novice staff"
"225","Apprentice Sword"
"226","Knight's Apprentice Sword"
"228","Cathar Dagger"
"231","Dagger of the Azure Sky"
"232","Sword of the Blue Sky"
"233","Heavensward Greatsword"
"234","Heavenly Spear"
"235","Axe of the Blue Sky"
"236","Heavenly Dual Blades"
"237","Crow of the Blue Sky"
"238","Souten's Staff"
"239","Bow of the Blue Sky"
"240","Heavensward Gauntlet"
"241","Reversal Sword"
"242","Reversal"
"243","Reversal"
"244","Reversal"
"245","Gavel of Happiness"
"246","Sword of Trials"
"247","Sword of Trials"
"248","Sword of Trials"
"249","Sword of Trials"
"250","Illusion Dagger"
"251","Fantasy Great Sword"
"252","Illusion Spear"
"253","Illusion X"
"254","Illusion Dual Wielding"
"255","Illusion Staff"
"256","Halloween Pumpkin Long Sword"
"257","Halloween Long Sword"
"258","Ultimate Halloween Long Sword"
"283","\aH Valakas's Keylink"
"290","Illusionary Key Link"
"294","Lord's Thunder Sword"
"300","Robot one-handed sword"
"301","Robot two-handed sword"
"302","Robot Dual-wielding"
"303","Robot Wand"
"304","Robot Axe"
"305","Robot Bow"
"306","Robot Keylink"
"307","Arnold's Two-Handed Sword"
"308","Arnold's Staff"
"309","Arnold's Sword"
"310","Arnold's Bow"
"311","Arnold's Dual Blade"
"312","Arnold's Chainsword"
"313","Arnold's Key Link"
"314","Arnold's Axe"
"500","Silver Box"
"501","Ruiner's Chainsword"
"502","Dragon Knight's Two-Handed Sword"
"503","Sapphire Key Link"
"504","Dark Stone Keylink"
"505","Illusionist's Battle Stick"
"506","Theban Osiris Two-Handed Sword"
"507","Thebes Osiris Dual Blade"
"508","Theban Osiris Bow"
"509","Theban Osiris Staff"
"510","Dagger of the Azure Sky"
"511","Dagger of the Azure Sky"
"512","Dagger of the Azure Sky"
"513","Heavensward Greatsword"
"514","Heavensward Greatsword"
"515","Heavensward Greatsword"
"516","Heavenly Spear"
"517","Heavenly Spear"
"518","Heavenly Spear"
"519","Axe of the Blue Sky"
"520","Axe of the Blue Sky"
"521","Axe of the Blue Sky"
"522","Heavenly Dual Blades"
"523","Heavenly Dual Blades"
"524","Heavenly Dual Blades"
"525","Crow of the Blue Sky"
"526","Crow of the Blue Sky"
"527","Crow of the Blue Sky"
"528","Souten's Staff"
"529","Souten's Staff"
"530","Souten's Staff"
"531","Bow of the Blue Sky"
"532","Bow of the Blue Sky"
"533","Bow of the Blue Sky"
"534","Heavensward Gauntlet"
"535","Heavensward Gauntlet"
"536","Heavensward Gauntlet"
"537","Sword of the Blue Sky"
"538","Sword of the Blue Sky"
"539","Sword of the Blue Sky"
"600","Lightning Edge"
"601","Distraction"
"602","Mana Baselard"
"603","Angel Staff"
"604","Freezing Lancer"
"605","Raging Wind"
"614","Kukulcan Spear"
"615","Kukulkan Gauntlets"
"1000","Fantasy Sword"
"1001","Fantasy Greatsword"
"1002","Illusion Dagger"
"1003","Fantasy Staff"
"1004","Fantasy Spear"
"1005","Fantasy Crow"
"1006","Illusionary Dual Blade"
"1007","Fantasy Bow"
"1010","Demon King's Staff"
"1011","Demon King's Staff"
"1012","Demon King's Staff"
"1013","Demon King's Staff"
"1014","Demon King's Staff"
"1100","Elmore Dagger"
"1101","Elmore Sword"
"1102","Elmore Two-Handed Sword"
"1103","Elmore Staff"
"1104","Hero's Chainsword"
"1105","Elmore Crowe"
"1106","Elmore Keylink"
"1107","Elmore Bowgun"
"1108","Hidden Demon Chainsword"
"1109","Hidden Demon Crow"
"1110","Hidden Demon Staff"
"1111","Hidden Demon Bow"
"1112","Hidden Demon Key Link"
"1113","Hidden Demon Sword"
"1114","Hidden Demon Two-Handed Sword"
"1115","Mysterious Sword"
"1116","Mysterious Staff"
"1117","Solemn Crow"
"1118","Mysterious Longbow"
"1119","Extreme Chainsword"
"1120","Cold Key Link"
"1121","Nightvald's Two-Handed Sword"
"1122","Longbow of Destruction"
"1123","Bloodsucker"
"1124","Destruction Crow"
"1125","Dual Blades of Destruction"
"1126","Veteran Dagger"
"1127","Veteran Sword"
"1128","Veteran Two-Handed Sword"
"1129","Veteran Bowgun"
"1130","Veteran Staff"
"1131","Veteran Crow"
"1133","Veteran Keylink"
"1134","Meditation Staff"
"1135","Resonant Key Link"
"1136","Nightmare Longbow"
"1137","Fury Crow"
"1509","Theban Osiris Staff"
"10000","Hidden Demon Chainsword"
"10011","Crystal Short Sword"
"10031","Force Staff"
"11121","Nightvald's Two-Handed Sword"
"11125","Dual Blades of Destruction"
"100004","Dagger"
"100005","Elven Dagger"
"100008","Mithril Dagger"
"100009","Orichalcum Dagger"
"100025","Silver Sword"
"100027","Scimitar"
"100028","Elven Sword"
"100029","Silver Long Sword"
"100037","Damascus Sword"
"100041","sword"
"100042","Rapier"
"100049","General Sword"
"100052","Two-handed sword"
"100057","Tsurugi"
"100062","General Greatsword"
"100064","Greatsword"
"100074","Silver Dual Blade"
"100084","Darkness Dual Blade"
"100095","Lance"
"100098","Grave"
"100099","Elven Spear"
"100102","Lucerne Hammer"
"100103","Halberd"
"100107","Crimson Lance"
"100114","Seal of Majesty"
"100132","Bishop's Staff"
"100143","Battle Axe"
"100146","Morning Star"
"100151","Demon Axe"
"100157","Silver Crow"
"100164","Darkness Crow"
"100169","Hunter Bow"
"100170","Elven Bow"
"100172","Bow"
"100180","Crossbow"
"100181","Longbow"
"100189","Darkness Crossbow"
"100204","Crimson Crossbow"
"100207","Crow of Purgatory"
"100212","Sea God's Trident"
"101134","Meditation Staff"
"200001","Orcish Dagger"
"200002","Dice Dagger"
"200027","Scimitar"
"200032","Gradius"
"200041","sword"
"200052","Two-handed sword"
"200171","Orcish Bow"
"200172","Halloween Pumpkin Staff"
"202000","Sword of Command"
"202001","Welcome Chainsword"
"202002","Red Knight Great Sword"
"202003","Zelos' Staff"
"202011","Gaia's Fury"
"202012","\aHHyperion's Despair"
"202013","\aHThe Terror of Kronos"
"202014","Titan's Wrath"
"202015","\aF Night TBD"
"203002","Red Knight Great Sword"
"203003","Death Knight Flame Blade: Jhin"
"203004","Iron Axe"
"203005","Ruffian Axe"
"203006","Tempest Axe"
"203007","Giant Axe"
"203008","Papilion's Axe"
"203009","Elmore Axe"
"203010","Hero's Axe"
"203011","Hidden Demon Axe"
"203012","Initiate's Axe"
"203013","Axe of Trials"
"203014","Blacksmith's Axe"
"203015","Gale Axe"
"203016","Demon Axe"
"203017","Annihiler's Chainsword"
"203018","Roaring Dual-Sword Style"
"203019","Porce's Sword"
"203020","Dagger of Life"
"203021","Axe of the Ancient God"
"203022","Spear of the Ancient God"
"203023","Gin Rapier"
"203024","Gin Rapier"
"203025","Jin Saul Abi Bayonet"
"203026","Jin Saul Abi Bayonet"
"7000061","\aH True Underworld Execution Sword"
"7000086","Red Shadow Dual Blade"
"7000134","\aH modified crystal rod"
"7000136","Hero's Bow"
