"id","location","count","npc_templateid","locx","locy","randomx","randomy","heading","respawn_delay","mapid","movement_distance"
"1233","Light in the Cave of Silence","1","71239","32854","32842","0","0","5","0","304","0"
"1234","Light in the Cave of Silence","1","71240","32860","32848","0","0","5","0","304","0"
"1235","Light in the Cave of Silence","1","71241","32865","32840","0","0","5","0","304","0"
"1236","Light in the Cave of Silence","1","71242","32860","32846","0","0","5","0","304","0"
"1237","Light in the Cave of Silence","1","71239","32919","32857","0","0","5","0","304","0"
"1238","Light in the Cave of Silence","1","71240","32925","32863","0","0","5","0","304","0"
"1239","Light in the Cave of Silence","1","71242","32925","32861","0","0","5","0","304","0"
"1240","Light in the Cave of Silence","1","71241","32930","32855","0","0","5","0","304","0"
"1241","This ship is Ban Obo","1","71238","32836","32968","0","0","5","0","304","0"
"1242"," ","1","71244","32875","32846","0","0","5","0","304","0"
"1243","Light in the Cave of Silence","1","71245","32875","32853","0","0","5","0","304","0"
"1244","Light in the Cave of Silence","1","71243","32849","32953","0","0","5","0","304","0"
"1245","Light in the Cave of Silence","1","71239","32891","32936","0","0","5","0","304","0"
"1246","Light in the Cave of Silence","1","71240","32897","32942","0","0","5","0","304","0"
"1247"," ","1","71244","32903","32921","0","0","5","0","304","0"
"1248","Light in the Cave of Silence","1","71245","32903","32928","0","0","5","0","304","0"
"1249","Light in the Cave of Silence","1","71246","32883","32824","0","0","5","0","304","0"
"1250","Light in the Cave of Silence","1","71246","32895","32831","0","0","5","0","304","0"
"1251","Light in the Cave of Silence","1","71246","32899","32834","0","0","5","0","304","0"
"1252","Light in the Cave of Silence","1","71246","32892","32851","0","0","5","0","304","0"
"1253","Light in the Cave of Silence","1","71246","32904","32848","0","0","5","0","304","0"
"1254","Light in the Cave of Silence","1","71246","32872","32841","0","0","5","0","304","0"
"1255","Light in the Cave of Silence","1","71246","32839","32857","0","0","5","0","304","0"
"1256","Light in the Cave of Silence","1","71246","32918","32874","0","0","5","0","304","0"
"1257","Light in the Cave of Silence","1","71246","32915","32926","0","0","5","0","304","0"
"1258","Light in the Cave of Silence","1","71246","32869","32943","0","0","5","0","304","0"
"1259","Light in the Cave of Silence","1","71246","32858","32939","0","0","5","0","304","0"
"1260","Light in the Cave of Silence","1","71246","32862","32943","0","0","5","0","304","0"
"1261","Light in the Cave of Silence","1","71246","32855","32954","0","0","5","0","304","0"
"1262","Light in the Cave of Silence","1","71246","32842","32957","0","0","5","0","304","0"
"1263","Light in the Cave of Silence","1","71246","32840","32967","0","0","5","0","304","0"
"1264","Light in the Cave of Silence","1","71246","32865","32896","0","0","5","0","304","0"
"1265","Light in the Cave of Silence","1","71246","32874","32914","0","0","5","0","304","0"
"1266","Light in the Cave of Silence","1","71246","32862","32919","0","0","5","0","304","0"
"1267","Light in the Cave of Silence","1","71246","32834","32943","0","0","5","0","304","0"
"1268","Light in the Cave of Silence","1","71246","32895","32935","0","0","5","0","304","0"
"1269","Light in the Cave of Silence","1","71246","32932","32797","0","0","5","0","304","0"
"1270","Fire in the Temple of Eva 2","1","71211","32741","32800","0","0","5","0","62","0"
"1271","Fire in the Temple of Eva 2","1","71211","32720","32829","0","0","5","0","62","0"
"1272","Fire in the Temple of Eva 2","1","71211","32741","32829","0","0","5","0","62","0"
"1273","Type A","1","71247","33514","32701","0","0","5","0","4","0"
"1274","Type A","1","71247","33518","32701","0","0","5","0","4","0"
"1275","Type A","1","71247","33530","32701","0","0","5","0","4","0"
"1276","Type A","1","71247","33514","32750","0","0","5","0","4","0"
"1277","Type A","1","71247","33526","32750","0","0","5","0","4","0"
"1278","Type B","1","71248","33538","32721","0","0","5","0","4","0"
"1279","Type B","1","71248","33538","32717","0","0","5","0","4","0"
"1280","Type B","1","71248","33538","32713","0","0","5","0","4","0"
"1281","Type B","1","71248","33538","32733","0","0","5","0","4","0"
"1282","Type B","1","71248","33538","32737","0","0","5","0","4","0"
"1283","Type B","1","71248","33489","32709","0","0","5","0","4","0"
"1284","Type B","1","71248","33489","32725","0","0","5","0","4","0"
"1285","Type B","1","71248","33489","32737","0","0","5","0","4","0"
"1286","Type B","1","71248","33494","32749","0","0","5","0","4","0"
"1287","Type A","1","71247","33502","32701","0","0","5","0","4","0"
"1288","This brake","1","81177","32740","32774","0","0","0","0","30","0"
"1289","This brake","1","81177","32744","32774","0","0","0","0","30","0"
"1290","This brake","1","81177","32813","32808","0","0","0","0","30","0"
"1291","This brake","1","81177","32813","32812","0","0","0","0","30","0"
"1292","This brake","1","81177","32812","32735","0","0","0","0","30","0"
"1293","This brake","1","81177","32812","32739","0","0","0","0","30","0"
"1294","This brake","1","81177","32725","32723","0","0","0","0","30","0"
"1295","This brake","1","81177","32729","32723","0","0","0","0","30","0"
"1296","This brake","1","81177","32789","32779","0","0","0","0","31","0"
"1297","This brake","1","81177","32789","32785","0","0","0","0","31","0"
"1298","This brake","1","81177","32759","32747","0","0","0","0","31","0"
"1299","This brake","1","81177","32765","32747","0","0","0","0","31","0"
"1300","This brake","1","81177","32805","32757","0","0","0","0","31","0"
"1301","This brake","1","81177","32805","32763","0","0","0","0","31","0"
"1302","This brake","1","81177","32757","32779","0","0","0","0","31","0"
"1303","This brake","1","81177","32763","32779","0","0","0","0","31","0"
"1304","This brake","1","81177","32707","32816","0","0","0","0","32","0"
"1305","This brake","1","81177","32713","32816","0","0","0","0","32","0"
"1306","This brake","1","81177","32667","32866","0","0","0","0","33","0"
"1307","This brake","1","81177","32673","32866","0","0","0","0","33","0"
"1308","This brake","1","81177","32748","32798","0","0","0","0","35","0"
"1309","This brake","1","81177","32748","32804","0","0","0","0","35","0"
"1310","This brake","1","81177","32661","32844","0","0","0","0","36","0"
"1311","This brake","1","81177","32667","32844","0","0","0","0","36","0"
"1312","This brake","1","81177","32670","32865","0","0","0","0","37","0"
"1313","This brake","1","81177","32670","32871","0","0","0","0","37","0"
"1314","torch","1","71249","32675","32784","0","0","0","0","3","0"
"1315","torch","1","71249","32660","32784","0","0","0","0","3","0"
"1316","torch","1","71249","32658","32799","0","0","0","0","3","0"
"1317","torch","1","71249","32689","32784","0","0","0","0","3","0"
"1318","torch","1","71249","32693","32784","0","0","0","0","3","0"
"1319","torch","1","71249","32703","32784","0","0","0","0","3","0"
"1320","torch","1","71249","32709","32788","0","0","0","0","3","0"
"1321","torch","1","71249","32715","32788","0","0","0","0","3","0"
"1322","torch","1","71249","32725","32797","0","0","0","0","3","0"
"1323","torch","1","71249","32735","32786","0","0","0","0","3","0"
"1324","torch","1","71249","32744","32786","0","0","0","0","3","0"
"1325","torch","1","71250","32679","32805","0","0","0","0","3","0"
"1326","torch","1","71250","32677","32792","0","0","0","0","3","0"
"1327","torch","1","71250","32659","32791","0","0","0","0","3","0"
"1328","torch","1","71250","32719","32790","0","0","0","0","3","0"
"1329","torch","1","71249","32729","32785","0","0","0","0","16","0"
"1330","torch","1","71249","32729","32799","0","0","0","0","16","0"
"1331","torch","1","71249","32733","32799","0","0","0","0","16","0"
"1332","torch","1","71249","32731","32807","0","0","0","0","16","0"
"1333","torch","1","71249","32746","32791","0","0","0","0","16","0"
"1334","torch","1","71250","32749","32811","0","0","0","0","16","0"
"1335","torch","1","71250","32743","32803","0","0","0","0","16","0"
"1336","Light in the Cave of Silence","1","80001","32643","32948","0","0","5","0","0","0"
"1337","Light in the Cave of Silence","1","80001","32754","32431","1","1","5","0","4","100"
"1338","Bad pitch","0","81106","32755","33208","0","0","0","0","4","100"
"1339","Bad pitch","0","81106","32914","33220","0","0","0","0","4","100"
"1340","Bad pitch","0","81106","32789","33255","0","0","0","0","4","100"
"1341","Bad pitch","0","81106","32848","33294","0","0","0","0","4","100"
"1342","Bad pitch","0","81106","32839","33172","0","0","0","0","4","100"
"1343","Bad pitch","0","81106","32795","33189","0","0","0","0","4","100"
"1344","Bad pitch","0","81106","32924","33252","0","0","0","0","4","100"
"1345","Bad pitch","0","81106","32788","33149","0","0","0","0","4","100"
"1346","Pumpkin Dealer","0","81123","32575","32950","0","0","6","0","0","0"
"1347","Pumpkin Dealer","0","81123","32610","32723","0","0","6","0","4","100"
"1348","Pumpkin Dealer","0","81123","32613","33184","0","0","5","0","4","100"
"1349","Pumpkin Dealer","0","81123","33074","33397","0","0","5","0","4","100"
"1350","Pumpkin Dealer","0","81123","33076","32795","0","0","6","0","4","100"
"1351","Pumpkin Dealer","0","81123","33421","32809","0","0","6","0","4","100"
"1352","Pumpkin Dealer","0","81123","33607","33229","0","0","5","0","4","100"
"1353","Pumpkin Dealer","0","81123","33726","32485","0","0","4","0","4","100"
"1354","Pumpkin Dealer","0","81123","34053","32282","0","0","4","0","4","100"
"1355","Pumpkin Dealer","0","81123","33967","33242","0","0","5","0","4","100"
"1357","Business Bulletin Board ^ Bulletin Board","1","80006","32578","32941","0","0","0","0","0","0"
"1359","Business Bulletin Board ^ Bulletin Board","0","80006","33421","32805","0","0","0","0","4","0"
"1361","Business Bulletin Board ^ Bulletin Board","1","80006","32603","32759","0","0","0","0","4","0"
"1362","Business Bulletin Board ^ Bulletin Board","1","80006","33051","32756","0","0","0","0","4","0"
"1363","Business Bulletin Board ^ Bulletin Board","1","80006","33584","33266","0","0","0","0","4","0"
"1364","bulletin board","1","81130","34063","32275","0","0","0","0","4","0"
"1365","bulletin board","1","81126","33977","33239","0","0","0","0","4","0"
"1366","Business Bulletin Board ^ Bulletin Board","1","80006","32856","32902","0","0","0","0","304","0"
"1367","Ole","0","81155","32739","32983","0","0","6","0","330","0"
"1368","Aden Scout","0","81156","32728","32852","0","0","6","0","320","0"
"1369"," ","0","81160","33430","32805","0","0","0","0","4","0"
"1370"," ","0","81160","33429","32822","0","0","0","0","4","0"
"1373","Auction bulletin board","1","81161","33585","33235","0","0","0","0","4","0"
"1374","Auction bulletin board","1","81161","33959","33253","0","0","0","0","4","0"
"1375","Auction Manager","1","70577","33961","33253","0","0","4","0","4","0"
"1380","Blue Shark","1","71184","32640","32744","0","0","2","0","4","0"
"1381","Blue Shark","1","71184","32640","32750","0","0","2","0","4","0"
"1382","Blue Shark","1","71184","32624","32832","0","0","4","0","4","0"
"1383","Blue Shark","1","71184","32630","32832","0","0","4","0","4","0"
"1384","Kent Castle Guard","1","71183","32632","32831","0","0","4","0","4","0"
"1385","Kent Castle Guard","1","71183","32622","32831","0","0","4","0","4","0"
"1386","Blue Shark","1","71184","32586","32765","0","0","6","0","4","0"
"1387","Blue Shark","1","71184","32586","32757","0","0","6","0","4","0"
"1388","Kent Castle Guard","1","71183","32587","32756","0","0","6","0","4","0"
"1389","Kent Castle Guard","1","71183","32587","32766","0","0","6","0","4","0"
"1390","Blue Shark","1","71184","32619","32706","0","0","0","0","4","0"
"1391","Blue Shark","1","71184","32612","32706","0","0","0","0","4","0"
"1392","Kent Castle Guard","1","71183","32620","32707","0","0","0","0","4","0"
"1393","Kent Castle Guard","1","71183","32611","32707","0","0","0","0","4","0"
"1394","Blue Shark","1","71184","32567","32720","0","0","2","0","4","0"
"1395","Blue Shark","1","71184","32567","32722","0","0","2","0","4","0"
"1396","Blue Shark","1","71184","32567","32730","0","0","2","0","4","0"
"1397","Blue Shark","1","71184","32567","32732","0","0","2","0","4","0"
"1398","guard","1","71185","32920","32940","0","0","2","600","320","0"
"1399","guard","1","71185","32920","32938","0","0","2","600","320","0"
"1400","guard","1","71185","32920","32936","0","0","2","600","320","0"
"1401","guard","1","71185","32920","32934","0","0","2","600","320","0"
"1402","guard","1","71186","32918","32940","0","0","2","600","320","0"
"1403","guard","1","71186","32918","32938","0","0","2","600","320","0"
"1404","guard","1","71186","32918","32936","0","0","2","600","320","0"
"1405","guard","1","71186","32918","32934","0","0","2","600","320","0"
"1406","guard","1","71185","32920","32901","0","0","2","600","320","0"
"1407","guard","1","71185","32920","32903","0","0","2","600","320","0"
"1408","guard","1","71185","32920","32905","0","0","2","600","320","0"
"1409","guard","1","71185","32920","32907","0","0","2","600","320","0"
"1410","guard","1","71186","32918","32901","0","0","2","600","320","0"
"1411","guard","1","71186","32918","32903","0","0","2","600","320","0"
"1412","guard","1","71186","32918","32905","0","0","2","600","320","0"
"1413","guard","1","71186","32918","32907","0","0","2","600","320","0"
"1414","guard","1","71185","32920","32891","0","0","2","600","320","0"
"1415","guard","1","71185","32920","32889","0","0","2","600","320","0"
"1416","guard","1","71185","32920","32887","0","0","2","600","320","0"
"1417","guard","1","71185","32920","32885","0","0","2","600","320","0"
"1418","guard","1","71186","32918","32891","0","0","2","600","320","0"
"1419","guard","1","71186","32918","32889","0","0","2","600","320","0"
"1420","guard","1","71186","32918","32887","0","0","2","600","320","0"
"1421","guard","1","71186","32918","32885","0","0","2","600","320","0"
"1422","guard","1","71186","32918","32852","0","0","2","600","320","0"
"1423","guard","1","71186","32918","32854","0","0","2","600","320","0"
"1424","guard","1","71186","32918","32850","0","0","2","600","320","0"
