"item_id","name","item_type","use_type","material","weight","invgfx","grdgfx","itemdesc_id","stackable","max_charge_count","dmg_small","dmg_large","min_lvl","max_lvl","locx","locy","mapid","bless","trade","cant_delete","delay_id","delay_time","delay_effect","food_volume","save_at_once"
"40307","Saiha's Legacy","other","none","gemstone","10","546","1564","1158","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40308","Adena","other","none","gold","0","5","7","7","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40309","Race Tickets","other","none","paper","1000","143","151","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40310","Letter paper","other","letter","paper","0","464","1215","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40311","Blood Pact Letter Paper","other","letter","paper","0","464","1215","357","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40312","Inn Key","scroll","normal","paper","1000","59","19","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40313","Baphomet Prison Key","other","none","iron","3000","3707","19","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40314","Pet Amulet","other","normal","iron","5000","487","1317","361","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40315","Pet whistle","other","instrument","wood","8000","477","1218","343","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40316","Pet Amulet","other","normal","iron","5000","1617","1317","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40317","grindstone","other","choice","mineral","4000","478","1252","348","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40318","Magic Stone","material","none","gemstone","2000","235","773","166","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"40319","Spirit Orb","material","none","gemstone","1000","706","773","569","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"40320","Black Magic Stone","material","none","mineral","300","1061","2897","836","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"40321","Dark Stone","material","none","mineral","600","1054","2898","837","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"40322","Brave Stone","material","none","mineral","900","1055","2899","838","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"40323","Wise Stone","material","none","mineral","1200","1056","2900","839","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40324","Kaiser Stone","material","none","mineral","1500","1057","2901","840","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40325","2-sided coin","other","normal","gemstone","5000","1210","3274","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40326","3-sided die","other","normal","gemstone","5000","1212","3275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40327","4-way roulette","other","normal","gemstone","5000","1214","3276","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40328","6-sided die","other","normal","gemstone","5000","1216","3252","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40329","Indigenous Totem","other","normal","bone","1000","1763","4341","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40330","Infinite Quiver","treasure_box","normal","leather","150000","1762","4340","1498","0","0","0","0","0","0","0","0","0","1","0","0","3","1000","86400","0","1"
"40331","Kent Sword","other","none","iron","40000","1650","4253","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40332","Kent Bowe","other","none","wood","30000","1652","4254","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40333","Kent Staff","other","none","wood","20000","1654","4255","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40334","Kent Dual Blade","other","none","iron","20000","1656","4256","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40335","Kent Axe","other","none","iron","60000","1658","4257","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40336","Kent Boots","other","none","silver","150000","1639","4242","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40337","Kent Mayle","other","none","silver","450000","1642","4245","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40338","Kent Grove","other","none","silver","50000","1640","4243","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40339","Kent Shield","other","none","silver","300000","1660","4264","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40340","Kent Helm","other","none","silver","100000","1641","4244","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40341","Antharas' Scales","material","none","dragonscale","1000","1284","3334","1012","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40342","Antharas's Chipped Claw","material","none","bone","1000","1264","3335","1013","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40343","Eye of Antharas","material","none","animalmatter","1000","1276","3336","1014","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40344","Blood of Antharas","material","none","animalmatter","1000","1268","3337","1015","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40345","Antharas Meat","material","none","animalmatter","1000","1280","3322","1016","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40346","Heart of Antharas","material","none","animalmatter","1000","1292","3339","1017","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40347","Antharas' Bones","material","none","bone","1000","1272","3348","1018","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40348","Antharas' Fang","material","none","bone","1000","1288","3341","1019","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40349","Valakas' Scales","material","none","dragonscale","1000","1283","3326","1020","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40350","Valakas's Chipped Claw","material","none","bone","1000","1263","3327","1021","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40351","Eye of Valakas","material","none","animalmatter","1000","1275","3328","1022","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40352","Valakas' Blood","material","none","animalmatter","1000","1267","3329","1023","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40353","Valakas Meat","material","none","animalmatter","1000","1279","3330","1024","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40354","Heart of Valakas","material","none","animalmatter","1000","1291","3331","1025","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40355","Valakas' Bones","material","none","bone","1000","1271","3332","1026","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40356","Valakas' Fang","material","none","bone","1000","1287","3333","1027","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40357","Papilion Scales","material","none","dragonscale","1000","1281","3342","1028","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40358","Papilion's Chipped Claw","material","none","bone","1000","1261","3343","1029","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40359","Papilion's Eye","material","none","animalmatter","1000","1273","3344","1030","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40360","Papilion's Blood","material","none","animalmatter","1000","1265","3345","1031","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40361","Papilion Meat","material","none","animalmatter","1000","1277","3346","1032","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40362","Papilion's Heart","material","none","animalmatter","1000","1289","3347","1033","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40363","Papilion Bone","material","none","bone","1000","1269","3348","1034","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40364","Papilion's Fang","material","none","bone","1000","1285","3349","1035","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40365","Lindvior's Scales","material","none","dragonscale","1000","1282","3318","1036","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40366","Lindvior's Chipped Claw","material","none","bone","1000","1262","3319","1037","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40367","Lindvior's Eye","material","none","animalmatter","1000","1274","3320","1038","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40368","Lindvior's Blood","material","none","animalmatter","1000","1266","3321","1039","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40369","Lindvior Meat","material","none","animalmatter","1000","1278","3338","1040","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40370","Lindvior's Heart","material","none","animalmatter","1000","1290","3323","1041","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40371","Lindvior's Bones","material","none","bone","1000","1270","3324","1042","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40372","Lindvior's Fang","material","none","bone","1000","1286","3325","1043","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40373","Map: Aden","other","normal","paper","1000","1138","2982","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40374","Map: Talking Island","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40375","Map: Gludio","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40376","Map: Kent Castle","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40377","Map: Oak Forest","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40378","Map: Elven Forest","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40379","Map: Windawood","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40380","Map: Silver Knight Village","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40381","Map: Dragon Valley","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40382","Map: Gillan","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40383","Map: Singing Island","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40384","Map: Hidden Valley","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40385","Map: Heine","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40386","Map: Fire Dragon's Lair","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40387","Map: Oren","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40388","Map: Aden","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40389","Map: Cave of Silence","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40390","Map: Pirate Island","other","normal","paper","1000","479","1275","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40391","calculator","other","normal","steel","1000","1606","3953","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40392","Christmas tree","other","none","wood","0","143","3963","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40393","Red Dragon Scales","material","none","dragonscale","8000","549","1567","409","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40394","White Dragon Scales","material","none","dragonscale","8000","550","1568","410","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40395","Blue Dragon Scales","material","none","dragonscale","8000","547","1566","407","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40396","Green Dragon Scales","material","none","dragonscale","8000","548","1565","408","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40397","Chimera Skin: Dragon","material","none","leather","0","965","3963","728","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40398","Chimera Skin: Goat","material","none","leather","0","966","3963","729","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40399","Chimera Skin: Lion","material","none","leather","0","967","3963","730","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40400","Chimera Skin: Snake","material","none","leather","0","968","3963","731","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40401","Chaos Leather (Fire)","material","none","leather","1000","1177","3111","928","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40402","Chaos Leather (Water)","material","none","leather","1000","1167","3112","929","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40403","Chaos Leather (Wind)","material","none","leather","1000","1175","3114","930","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40404","Chaos Leather (Ground)","material","none","leather","1000","1186","3113","931","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40405","Animal skins","material","none","leather","80","446","1164","332","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40406","luxury leather","material","none","leather","250","455","3963","335","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40407","Bone Peace","material","none","bone","160","444","1166","336","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40408","Lamp Metal","material","none","iron","780","454","1167","333","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40409","Phoenix Heart","material","none","gemstone","1000","1468","4297","1152","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40410","Black Ent Skin","material","spell_long","wood","1000","1494","3716","1183","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40411","Black Ent Fruit","treasure_box","normal","vegetation","2300","1495","3717","1184","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
